Project,Rosette,Consistency,Minimize,DisallowCycles,Time,NDeps,Status
imurmurhash,True,npm,min_oldness,allow_cycles,15.098114252090454,0,success
jsesc,True,npm,min_oldness,allow_cycles,11.771513223648071,0,success
aggregate-error,True,npm,min_oldness,allow_cycles,11.60830545425415,3,success
which-boxed-primitive,True,npm,min_oldness,allow_cycles,44.7309308052063,12,success
deep-extend,True,npm,min_oldness,allow_cycles,15.624876260757446,0,success
buffer-xor,True,npm,min_oldness,allow_cycles,6.3246660232543945,1,success
encodeurl,True,npm,min_oldness,allow_cycles,12.808003902435303,0,success
espree,True,npm,min_oldness,allow_cycles,16.915931701660156,3,success
jest-serializer,True,npm,min_oldness,allow_cycles,35.8094208240509,2,success
pretty-format,True,npm,min_oldness,allow_cycles,97.55649662017822,16,success
html-encoding-sniffer,True,npm,min_oldness,allow_cycles,18.838730573654175,3,success
cipher-base,True,npm,min_oldness,allow_cycles,25.57494068145752,2,success
source-map,True,npm,min_oldness,allow_cycles,16.532379865646362,0,success
portfinder,True,npm,min_oldness,allow_cycles,23.03576946258545,6,success
@babel_plugin-transform-react-display-name,True,npm,min_oldness,allow_cycles,23.544418334960938,1,success
lodash.uniq,True,npm,min_oldness,allow_cycles,12.488536357879639,0,success
acorn,True,npm,min_oldness,allow_cycles,6.4371657371521,0,success
@jest_fake-timers,True,npm,min_oldness,allow_cycles,564.8396136760712,45,success
@szmarczak_http-timer,True,npm,min_oldness,allow_cycles,14.921064615249634,1,success
import-lazy,True,npm,min_oldness,allow_cycles,14.108191728591919,0,success
json5,True,npm,min_oldness,allow_cycles,18.449075937271118,1,success
widest-line,True,npm,min_oldness,allow_cycles,36.29413318634033,5,success
are-we-there-yet,True,npm,min_oldness,allow_cycles,15.5548837184906,6,success
evp_bytestokey,True,npm,min_oldness,allow_cycles,16.70287251472473,7,success
bn.js,True,npm,min_oldness,allow_cycles,11.678529500961304,0,success
class-utils,True,npm,min_oldness,allow_cycles,47.255844831466675,12,success
nanomatch,True,npm,min_oldness,allow_cycles,38.35576891899109,60,success
open,True,npm,min_oldness,allow_cycles,21.991784811019897,3,success
postcss-modules-extract-imports,True,npm,min_oldness,allow_cycles,20.211023569107056,0,success
har-schema,True,npm,min_oldness,allow_cycles,12.254162788391113,0,success
cosmiconfig,True,npm,min_oldness,allow_cycles,10.794698476791382,23,success
mdn-data,True,npm,min_oldness,allow_cycles,20.234792947769165,0,success
babel-preset-jest,True,npm,min_oldness,allow_cycles,65.87604188919067,34,success
boxen,True,npm,min_oldness,allow_cycles,39.70450782775879,17,success
unicode-canonical-property-names-ecmascript,True,npm,min_oldness,allow_cycles,17.613011121749878,0,success
randombytes,True,npm,min_oldness,allow_cycles,19.957345485687256,1,success
chardet,True,npm,min_oldness,allow_cycles,14.631013870239258,0,success
@webassemblyjs_helper-wasm-section,True,npm,min_oldness,allow_cycles,34.69721484184265,12,success
concat-map,True,npm,min_oldness,allow_cycles,17.76465368270874,0,success
@babel_plugin-transform-block-scoped-functions,True,npm,min_oldness,allow_cycles,15.611491441726685,1,success
pkg-dir,True,npm,min_oldness,allow_cycles,49.0071382522583,6,success
word-wrap,True,npm,min_oldness,allow_cycles,15.709739446640015,0,success
typescript,True,npm,min_oldness,allow_cycles,12.486263990402222,0,success
path-dirname,True,npm,min_oldness,allow_cycles,9.849675416946411,0,success
duplexer,True,npm,min_oldness,allow_cycles,14.760014057159424,0,success
strip-json-comments,True,npm,min_oldness,allow_cycles,16.16987442970276,0,success
w3c-xmlserializer,True,npm,min_oldness,allow_cycles,18.176785469055176,1,success
@webassemblyjs_helper-wasm-bytecode,True,npm,min_oldness,allow_cycles,17.37117338180542,0,success
json-parse-better-errors,True,npm,min_oldness,allow_cycles,17.02531933784485,0,success
saxes,True,npm,min_oldness,allow_cycles,18.11575174331665,1,success
domutils,True,npm,min_oldness,allow_cycles,38.43336820602417,4,success
decompress-response,True,npm,min_oldness,allow_cycles,37.14769196510315,1,success
isstream,True,npm,min_oldness,allow_cycles,15.548516035079956,0,success
browserify-rsa,True,npm,min_oldness,allow_cycles,12.64258098602295,3,success
shebang-command,True,npm,min_oldness,allow_cycles,16.770354747772217,1,success
create-hash,True,npm,min_oldness,allow_cycles,47.25659418106079,10,success
invariant,True,npm,min_oldness,allow_cycles,13.518052577972412,2,success
make-dir,True,npm,min_oldness,allow_cycles,6.658150911331177,1,success
rc,True,npm,min_oldness,allow_cycles,24.180662393569946,4,success
entities,True,npm,min_oldness,allow_cycles,16.38484835624695,0,success
@babel_preset-env,True,npm,min_oldness,allow_cycles,,0,timeout
promise,True,npm,min_oldness,allow_cycles,25.52573251724243,1,success
to-object-path,True,npm,min_oldness,allow_cycles,13.84714150428772,2,success
core-js,True,npm,min_oldness,allow_cycles,15.470375537872314,0,success
snapdragon-node,True,npm,min_oldness,allow_cycles,14.264068126678467,0,success
file-entry-cache,True,npm,min_oldness,allow_cycles,45.57868957519531,14,success
tar,True,npm,min_oldness,allow_cycles,21.218403577804565,6,success
@sinonjs_commons,True,npm,min_oldness,allow_cycles,23.42826795578003,1,success
@babel_plugin-syntax-top-level-await,True,npm,min_oldness,allow_cycles,12.482719421386719,1,success
@babel_plugin-syntax-nullish-coalescing-operator,True,npm,min_oldness,allow_cycles,28.21808671951294,1,success
electron-to-chromium,True,npm,min_oldness,allow_cycles,6.633446455001831,0,success
prop-types,True,npm,min_oldness,allow_cycles,26.418883800506592,4,success
@babel_plugin-transform-dotall-regex,True,npm,min_oldness,allow_cycles,23.64095425605774,16,success
opn,True,npm,min_oldness,allow_cycles,25.37397599220276,1,success
isexe,True,npm,min_oldness,allow_cycles,18.97220277786255,0,success
once,True,npm,min_oldness,allow_cycles,8.453406810760498,1,success
@babel_plugin-transform-parameters,True,npm,min_oldness,allow_cycles,20.728984832763672,1,success
@babel_plugin-syntax-class-properties,True,npm,min_oldness,allow_cycles,21.245437145233154,1,success
scheduler,True,npm,min_oldness,allow_cycles,6.175560712814331,3,success
extend,True,npm,min_oldness,allow_cycles,15.665225982666016,0,success
xmlbuilder,True,npm,min_oldness,allow_cycles,13.640567541122437,0,success
p-timeout,True,npm,min_oldness,allow_cycles,12.257786512374878,0,success
colorette,True,npm,min_oldness,allow_cycles,18.741357803344727,0,success
get-stdin,True,npm,min_oldness,allow_cycles,13.535981178283691,0,success
unique-string,True,npm,min_oldness,allow_cycles,25.536779642105103,2,success
normalize-package-data,True,npm,min_oldness,allow_cycles,8.242828845977783,13,success
component-emitter,True,npm,min_oldness,allow_cycles,12.633642435073853,0,success
p-try,True,npm,min_oldness,allow_cycles,13.25557804107666,0,success
run-queue,True,npm,min_oldness,allow_cycles,14.290959596633911,1,success
@babel_plugin-transform-unicode-escapes,True,npm,min_oldness,allow_cycles,16.853912830352783,1,success
@webassemblyjs_utf8,True,npm,min_oldness,allow_cycles,11.422153234481812,0,success
@babel_traverse,True,npm,min_oldness,allow_cycles,49.43097281455994,24,success
inquirer,True,npm,min_oldness,allow_cycles,41.395164489746094,50,success
@babel_template,True,npm,min_oldness,allow_cycles,18.443058490753174,14,success
tmp,True,npm,min_oldness,allow_cycles,52.61205196380615,12,success
static-extend,True,npm,min_oldness,allow_cycles,23.541446685791016,11,success
tmpl,True,npm,min_oldness,allow_cycles,11.528504848480225,0,success
no-case,True,npm,min_oldness,allow_cycles,13.455307245254517,2,success
es5-ext,True,npm,min_oldness,allow_cycles,25.271560668945312,9,success
shebang-regex,True,npm,min_oldness,allow_cycles,18.9936420917511,0,success
postcss-loader,True,npm,min_oldness,allow_cycles,15.458203077316284,27,success
responselike,True,npm,min_oldness,allow_cycles,18.501413106918335,1,success
websocket-extensions,True,npm,min_oldness,allow_cycles,13.142324209213257,0,success
@babel_plugin-syntax-dynamic-import,True,npm,min_oldness,allow_cycles,26.316065311431885,1,success
whatwg-url,True,npm,min_oldness,allow_cycles,26.768811464309692,3,success
p-limit,True,npm,min_oldness,allow_cycles,16.96727418899536,1,success
fs-extra,True,npm,min_oldness,allow_cycles,18.668137788772583,3,success
balanced-match,True,npm,min_oldness,allow_cycles,18.50013566017151,0,success
repeat-element,True,npm,min_oldness,allow_cycles,14.142426490783691,0,success
assign-symbols,True,npm,min_oldness,allow_cycles,13.989869117736816,0,success
object-inspect,True,npm,min_oldness,allow_cycles,15.562002658843994,0,success
spdx-expression-parse,True,npm,min_oldness,allow_cycles,18.34105157852173,2,success
copy-descriptor,True,npm,min_oldness,allow_cycles,18.577221155166626,0,success
querystring,True,npm,min_oldness,allow_cycles,15.619787693023682,0,success
es-to-primitive,True,npm,min_oldness,allow_cycles,22.537606239318848,5,success
merge-descriptors,True,npm,min_oldness,allow_cycles,22.07538866996765,0,success
snapdragon,True,npm,min_oldness,allow_cycles,64.55540871620178,30,success
ansi-escapes,True,npm,min_oldness,allow_cycles,13.747744083404541,1,success
flush-write-stream,True,npm,min_oldness,allow_cycles,30.01171612739563,5,success
bcrypt-pbkdf,True,npm,min_oldness,allow_cycles,17.93021559715271,1,success
@babel_plugin-proposal-export-namespace-from,True,npm,min_oldness,allow_cycles,19.854037761688232,2,success
read-pkg-up,True,npm,min_oldness,allow_cycles,62.78861975669861,39,success
@jest_transform,True,npm,min_oldness,allow_cycles,,0,timeout
concat-stream,True,npm,min_oldness,allow_cycles,20.33016538619995,7,success
@babel_plugin-transform-modules-systemjs,True,npm,min_oldness,allow_cycles,77.2484335899353,39,success
es6-symbol,True,npm,min_oldness,allow_cycles,22.811521291732788,8,success
jest-worker,True,npm,min_oldness,allow_cycles,33.45650315284729,4,success
import-from,True,npm,min_oldness,allow_cycles,15.485599040985107,0,success
string.prototype.trimstart,True,npm,min_oldness,allow_cycles,27.028968572616577,7,success
regexpu-core,True,npm,min_oldness,allow_cycles,26.081984519958496,9,success
restore-cursor,True,npm,min_oldness,allow_cycles,38.9234185218811,3,success
lodash.isplainobject,True,npm,min_oldness,allow_cycles,14.076897144317627,0,success
levn,True,npm,min_oldness,allow_cycles,16.231191873550415,2,success
depd,True,npm,min_oldness,allow_cycles,18.78496766090393,0,success
jest-regex-util,True,npm,min_oldness,allow_cycles,14.795961856842041,0,success
ansi-align,True,npm,min_oldness,allow_cycles,25.47487187385559,5,success
@babel_plugin-syntax-numeric-separator,True,npm,min_oldness,allow_cycles,19.0670006275177,1,success
elliptic,True,npm,min_oldness,allow_cycles,59.239156007766724,7,success
async-limiter,True,npm,min_oldness,allow_cycles,12.256146669387817,0,success
unset-value,True,npm,min_oldness,allow_cycles,32.7346396446228,6,success
aproba,True,npm,min_oldness,allow_cycles,15.490389347076416,0,success
rsvp,True,npm,min_oldness,allow_cycles,12.792539834976196,0,success
xml2js,True,npm,min_oldness,allow_cycles,16.572838068008423,2,success
@babel_code-frame,True,npm,min_oldness,allow_cycles,40.4211688041687,10,success
http-proxy-middleware,True,npm,min_oldness,allow_cycles,30.893877744674683,15,success
terser-webpack-plugin,True,npm,min_oldness,allow_cycles,17.702661991119385,26,success
@babel_plugin-transform-modules-umd,True,npm,min_oldness,allow_cycles,19.61640167236328,30,success
execa,True,npm,min_oldness,allow_cycles,28.54925560951233,15,success
object-copy,True,npm,min_oldness,allow_cycles,27.06686782836914,7,success
@babel_plugin-transform-object-super,True,npm,min_oldness,allow_cycles,54.151936531066895,30,success
external-editor,True,npm,min_oldness,allow_cycles,6.374017238616943,5,success
webidl-conversions,True,npm,min_oldness,allow_cycles,11.74811601638794,0,success
tweetnacl,True,npm,min_oldness,allow_cycles,11.58776068687439,0,success
react-is,True,npm,min_oldness,allow_cycles,13.07113766670227,0,success
graceful-fs,True,npm,min_oldness,allow_cycles,16.482513904571533,0,success
cookie,True,npm,min_oldness,allow_cycles,15.61992597579956,0,success
resolve-url,True,npm,min_oldness,allow_cycles,13.633679866790771,0,success
negotiator,True,npm,min_oldness,allow_cycles,13.777335166931152,0,success
bytes,True,npm,min_oldness,allow_cycles,12.89430856704712,0,success
global-prefix,True,npm,min_oldness,allow_cycles,28.21724843978882,4,success
istanbul-reports,True,npm,min_oldness,allow_cycles,8.844434976577759,7,success
loader-utils,True,npm,min_oldness,allow_cycles,27.73210859298706,3,success
jest-docblock,True,npm,min_oldness,allow_cycles,22.199015378952026,1,success
